SMILES,pH_aq,logIE
Cc1ccc2cccc(N)c2n1,5.35,4.32
CC[N+](CC)(CC)CC,10.1,4.57
CN(C)c1ccccc1,10.1,2.03
COc1ccc(cc1)N(C)C,10.1,2.7
c1ccc2ncccc2c1,10.1,2.31
Nc1cccc(N)n1,10.1,3.54
Nc1ccc(cc1)C(O)=O,10.1,1.67
Nc1cccc2ccccc12,10.1,2.77
NC(CO)(CO)CO,10.1,2.34
Nc1ccccc1O,10.1,2.57
COc1ccc(N)cc1,10.1,2.58
Cc1ccc2cccc(N)c2n1,10.1,3.44
CC[N+](CC)(CC)CC,9.36,4.57
CN(C)c1ccccc1,9.36,1.95
COc1ccc(cc1)N(C)C,9.36,2.74
c1ccc2ncccc2c1,9.36,2.17
Nc1cccc(N)n1,9.36,3.74
Nc1ccc(cc1)C(O)=O,9.36,1.92
Nc1cccc2ccccc12,9.36,2.6
NC(CO)(CO)CO,9.36,2.57
Nc1ccccc1O,9.36,2.29
COc1ccc(N)cc1,9.36,2.47
Cc1ccc2cccc(N)c2n1,9.36,3.3
CC[N+](CC)(CC)CC,6.48,4.57
CN(C)c1ccccc1,6.48,2.9
COc1ccc(cc1)N(C)C,6.48,3.25
c1ccc2ncccc2c1,6.48,2.7
Nc1cccc(N)n1,6.48,3.59
Nc1ccc(cc1)C(O)=O,6.48,1.68
Nc1cccc2ccccc12,6.48,3.28
NC(CO)(CO)CO,6.48,2.63
Nc1ccccc1O,6.48,3.09
COc1ccc(N)cc1,6.48,3.3
Cc1ccc2cccc(N)c2n1,6.48,3.81
CC[N+](CC)(CC)CC,5.4,4.57
CN(C)c1ccccc1,5.4,3.25
COc1ccc(cc1)N(C)C,5.4,3.57
c1ccc2ncccc2c1,5.4,3.16
Nc1cccc(N)n1,5.4,3.67
Nc1ccc(cc1)C(O)=O,5.4,2.21
Nc1cccc2ccccc12,5.4,3.83
NC(CO)(CO)CO,5.4,2.48
Nc1ccccc1O,5.4,3.31
COc1ccc(N)cc1,5.4,3.52
Cc1ccc2cccc(N)c2n1,5.4,4.01
CC[N+](CC)(CC)CC,6.1,4.57
CN(C)c1ccccc1,6.1,3.08
COc1ccc(cc1)N(C)C,6.1,3.72
c1ccc2ncccc2c1,6.1,3.33
Nc1cccc(N)n1,6.1,3.96
Nc1ccc(cc1)C(O)=O,6.1,2.14
Nc1cccc2ccccc12,6.1,3.64
NC(CO)(CO)CO,6.1,1.87
Nc1ccccc1O,6.1,3
COc1ccc(N)cc1,6.1,3.19
Cc1ccc2cccc(N)c2n1,6.1,4.34
CC[N+](CC)(CC)CC,6.3,4.57
CN(C)c1ccccc1,6.3,3.22
COc1ccc(cc1)N(C)C,6.3,3.61
c1ccc2ncccc2c1,6.3,3.22
Nc1cccc(N)n1,6.3,3.8
Nc1ccc(cc1)C(O)=O,6.3,1.99
Nc1cccc2ccccc12,6.3,3.55
NC(CO)(CO)CO,6.3,2.26
Nc1ccccc1O,6.3,3.07
COc1ccc(N)cc1,6.3,3.23
Cc1ccc2cccc(N)c2n1,6.3,4.2
CC[N+](CC)(CC)CC,7.6,4.57
CN(C)c1ccccc1,7.6,2.33
COc1ccc(cc1)N(C)C,7.6,2.85
c1ccc2ncccc2c1,7.6,2.4
Nc1cccc(N)n1,7.6,3.8
Nc1ccc(cc1)C(O)=O,7.6,1.74
Nc1cccc2ccccc12,7.6,3.01
NC(CO)(CO)CO,7.6,2.21
Nc1ccccc1O,7.6,2.57
COc1ccc(N)cc1,7.6,2.73
Cc1ccc2cccc(N)c2n1,7.6,3.47
CC[N+](CC)(CC)CC,8.4,4.57
CN(C)c1ccccc1,8.4,2.08
COc1ccc(cc1)N(C)C,8.4,2.73
c1ccc2ncccc2c1,8.4,2.27
Nc1cccc(N)n1,8.4,4.07
Nc1ccc(cc1)C(O)=O,8.4,1.86
Nc1cccc2ccccc12,8.4,2.89
NC(CO)(CO)CO,8.4,2.3
Nc1ccccc1O,8.4,2.69
COc1ccc(N)cc1,8.4,2.68
Cc1ccc2cccc(N)c2n1,8.4,3.41
CC[N+](CC)(CC)CC,12.24,4.57
CN(C)c1ccccc1,12.24,2.07
COc1ccc(cc1)N(C)C,12.24,3.06
c1ccc2ncccc2c1,12.24,2.65
Nc1cccc(N)n1,12.24,3.52
Nc1ccc(cc1)C(O)=O,12.24,1.55
Nc1cccc2ccccc12,12.24,2.83
NC(CO)(CO)CO,12.24,2.43
Nc1ccccc1O,12.24,2.51
COc1ccc(N)cc1,12.24,2.78
Cc1ccc2cccc(N)c2n1,12.24,3.68
CC[N+](CC)(CC)CC,4.1,4.57
CN(C)c1ccccc1,4.1,3.71
COc1ccc(cc1)N(C)C,4.1,4.06
c1ccc2ncccc2c1,4.1,3.75
Nc1cccc(N)n1,4.1,4.05
Nc1ccc(cc1)C(O)=O,4.1,2.85
Nc1cccc2ccccc12,4.1,4.12
NC(CO)(CO)CO,4.1,2.8
Nc1ccccc1O,4.1,3.56
COc1ccc(N)cc1,4.1,3.73
Cc1ccc2cccc(N)c2n1,4.1,4.41
CC[N+](CC)(CC)CC,3.63,4.57
CN(C)c1ccccc1,3.63,3.98
COc1ccc(cc1)N(C)C,3.63,4.26
c1ccc2ncccc2c1,3.63,3.97
Nc1cccc(N)n1,3.63,4.32
Nc1ccc(cc1)C(O)=O,3.63,3.12
Nc1cccc2ccccc12,3.63,4.51
NC(CO)(CO)CO,3.63,3.09
Nc1ccccc1O,3.63,3.98
COc1ccc(N)cc1,3.63,4.04
Cc1ccc2cccc(N)c2n1,3.63,4.78
CC[N+](CC)(CC)CC,2.7,3.61
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1,2.7,4.29
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1,2.7,4.05
CCC[N+](CCC)(CCC)CCC,2.7,3.64
CCCN(CCC)CCC,2.7,3.75
c1ccncc1,2.7,2.4
C1CCNC1,2.7,2.57
CCNCC,2.7,2.65
COc1cccc(c1)N(C)C,2.7,3.47
Nc1ccccn1,2.7,2.24
CN(C)c1ccc(cc1)N(C)C,2.7,2.82
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,2.7,4.14
N[C@@H](CCC(N)=O)C(O)=O,2.7,1.57
CC(N)C(=O)O,2.7,1.45
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,2.7,3.84
c1cnc2c(c1)ccc3cccnc23,2.7,2.91
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1,2.7,3.33
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1,2.7,3.11
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1,2.7,4.01
COc1cccc(O)c1O,2.7,0.4
COc1ccncc1,2.7,3.1
OC(=O)c1ccccc1C(O)=O,2.7,1.27
Nc1ccc(O)cc1,2.7,2.15
[nH]1ncc2ccccc12,2.7,2.41
CC(=O)Nc1sc(cn1)[N+]([O-])=O,2.7,0.42
NC[P](O)(O)=O,2.7,-0.04
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,2.7,1.78
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,2.7,2.57
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,2.7,-1.19
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,2.7,2.46
COc1ccc(C=O)cc1,2.7,1.38
Oc1ccc(C=O)cc1,2.7,1.27
OC(=O)C=Cc1ccccc1,2.7,0.9
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,2.7,3.29
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,2.7,2.43
CC1=NN=C(c2ccccc2)C(=O)N1N,2.7,2.74
CC(C)c1ccc(NC(=O)N(C)C)cc1,2.7,3.2
CCc1cccc(CC)c1N(COC)C(=O)CCl,2.7,2.23
COc1cc(ccc1O)C(O)CN,2.7,1.58
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,2.7,3.28
CC[N+](CC)(CC)CC,2.7,3.83
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1,2.7,5.12
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1,2.7,4.25
CCC[N+](CCC)(CCC)CCC,2.7,3.82
CCCN(CCC)CCC,2.7,3.91
c1ccncc1,2.7,2.6
C1CCNC1,2.7,2.61
CCNCC,2.7,2.89
COc1cccc(c1)N(C)C,2.7,3.6
Nc1ccccn1,2.7,2.34
CN(C)c1ccc(cc1)N(C)C,2.7,2.59
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,2.7,4.21
N[C@@H](CCC(N)=O)C(O)=O,2.7,1.53
CC(N)C(=O)O,2.7,1.56
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,2.7,4.13
c1cnc2c(c1)ccc3cccnc23,2.7,2.91
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1,2.7,4.45
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1,2.7,4.21
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1,2.7,4.6
COc1cccc(O)c1O,2.7,0.34
COc1ccncc1,2.7,3.27
OC(=O)c1ccccc1C(O)=O,2.7,1.05
Nc1ccc(O)cc1,2.7,2.3
[nH]1ncc2ccccc12,2.7,2.65
CC(=O)Nc1sc(cn1)[N+]([O-])=O,2.7,0.47
NC[P](O)(O)=O,2.7,0.08
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,2.7,1.6
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,2.7,2.53
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,2.7,0.04
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,2.7,2.16
COc1ccc(C=O)cc1,2.7,1.22
Oc1ccc(C=O)cc1,2.7,0.93
OC(=O)C=Cc1ccccc1,2.7,0.69
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,2.7,3.48
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,2.7,2.27
CC1=NN=C(c2ccccc2)C(=O)N1N,2.7,2.53
CC(C)c1ccc(NC(=O)N(C)C)cc1,2.7,3.06
CCc1cccc(CC)c1N(COC)C(=O)CCl,2.7,2.02
COc1cc(ccc1O)C(O)CN,2.7,1.93
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,2.7,3.11
CC[N+](CC)(CC)CC,2.7,3.99
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1,2.7,5.22
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1,2.7,4.85
CCC[N+](CCC)(CCC)CCC,2.7,3.83
CCCN(CCC)CCC,2.7,3.87
c1ccncc1,2.7,2.31
C1CCNC1,2.7,2.57
CCNCC,2.7,2.79
COc1cccc(c1)N(C)C,2.7,3.35
Nc1ccccn1,2.7,1.89
CN(C)c1ccc(cc1)N(C)C,2.7,2.34
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,2.7,3.89
N[C@@H](CCC(N)=O)C(O)=O,2.7,1.42
CC(N)C(=O)O,2.7,1.47
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,2.7,3.94
c1cnc2c(c1)ccc3cccnc23,2.7,2.05
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1,2.7,4.03
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1,2.7,4.04
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1,2.7,4.69
COc1cccc(O)c1O,2.7,-0.01
COc1ccncc1,2.7,2.82
OC(=O)c1ccccc1C(O)=O,2.7,0.39
Nc1ccc(O)cc1,2.7,2.12
[nH]1ncc2ccccc12,2.7,2.38
CC(=O)Nc1sc(cn1)[N+]([O-])=O,2.7,0.07
NC[P](O)(O)=O,2.7,-0.11
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,2.7,1.19
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,2.7,2.03
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,2.7,-0.67
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,2.7,1.79
COc1ccc(C=O)cc1,2.7,1.04
Oc1ccc(C=O)cc1,2.7,0.52
OC(=O)C=Cc1ccccc1,2.7,0.19
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,2.7,3.28
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,2.7,1.82
CC1=NN=C(c2ccccc2)C(=O)N1N,2.7,1.81
CC(C)c1ccc(NC(=O)N(C)C)cc1,2.7,2.92
CCc1cccc(CC)c1N(COC)C(=O)CCl,2.7,1.8
COc1cc(ccc1O)C(O)CN,2.7,1.37
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,2.7,2.94
COc1cc(OC)cc(OC)c1P(c1c(OC)cc(OC)cc1OC)c1c(cc(cc1OC)OC)OC,2.7,5.59
CCCNC(NCCC)=NCCC,2.7,5.07
NC(=Nc1ccccc1)N(c2ccccc2)c3ccccc3,2.7,4.69
CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,2.7,5.17
c1ccccc1P(c1ccccc1)c1ccccc1,2.7,3.42
CCCCN(CCCC)CCCC,2.7,4.49
CCCC[N+](CCCC)(CCCC)CCCC,2.7,4.78
Cc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(C)c1,2.7,5.02
NC(=N)N(c1ccccc1)c2ccccc2,2.7,4.35
c1ccc2nc3ccccc3cc2c1,2.7,3.95
Cc1ccc2cccc(N)c2n1,2.7,3.98
Nc1cccc2ccccc12,2.7,3.65
CNC(=NC)N(C)C,2.7,3.54
c1ccc(nc1)c2ccccn2,2.7,3.71
CCCN=C(NCCC)NCCCN(C)C,2.7,3.9
N(c1ccccc1)c2ccccc2,2.7,3.38
CCN(CC)CC,2.7,3.25
Cc1cc(C)nc(C)c1,2.7,2.81
CCOC=C(C(=O)OCc1ccccc1)C(=O)OCc2ccccc2,2.7,1.66
CNC(=O)C(C)SCCS[P](=O)(OC)OC,2.7,3.52
O=C(Oc1ccccc1)c2ccccc2C(=O)Oc3ccccc3,2.7,3.15
CCCN=C(NCCCN(C)C)NCCCN(C)C,2.7,4.11
Nc1ccccc1,2.7,3.2
CC/C(OCC)=C(/C(=O)OCc1ccccc1)C(=O)O,2.7,1.02
Cc1cc(ccc1N\N=C2/C(=O)C=Cc3ccccc23)N=Nc4ccccc4C,2.7,2.75
Cc1ccccn1,2.7,3.12
N[C@@H](CCCNC(N)=N)C(O)=O,2.7,3.38
Nc1cccnc1,2.7,3.21
O=C(O)C(Cc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21,2.7,2.55
Nc1ccc(cc1)[S](N)(=O)=O,2.7,2.36
COC(=O)CCCC(=O)OC,2.7,2.53
Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,2.7,2.86
CNC(=O)Oc1cc(C)c(SC)c(C)c1,2.7,2.97
COC(=O)c1ccccc1C(=O)OC,2.7,3.51
O=C(Oc1ccccc1)c2ccccc2,2.7,1.86
O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21,2.7,2.25
c1ccc(cc1)N(c2ccccc2)c3ccccc3,2.7,2.28
CCOC=C(C(=O)OCC)C(=O)OCC,2.7,1.38
OC(=O)CCCCCCCC(O)=O,2.7,1.3
O=C1c2ccccc2C(=O)c3ccccc13,2.7,1.73
COC(=O)CC(=O)OC,2.7,1.8
c1ccc2cc3ccccc3cc2c1,2.7,0.91
CCCCCCCCCCCCCC(O)=O,2.7,1.13
OC(=O)c1ccccc1,2.7,0.96
c1cc2ccc3cccc4ccc(c1)c2c34,2.7,0.9
COC(=O)c1ccccc1,2.7,0.22
CCOC(=O)C(=CNC(Cc1ccccc1)C(=O)O)C(=O)OCC,2.7,2.81
CCOC(=O)C(=CNCC(=O)O)C(=O)OCC,2.7,2.38
CNC(=O)O\N=C(SC)\C(=O)N(C)C,2.7,2.83
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,2.7,4.9
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,2.7,5.05
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2.7,4.76
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2.7,4.48
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,2.7,4.42
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,2.7,4.3
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2.7,4.76
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,2.7,4.6
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,2.7,4.45
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2.7,4.59
CC[N+](CC)(CC)CC,2.7,4.58
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2.7,4.08
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2.7,4.15
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2.7,3.91
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,2.7,3.96
c1ccncc1,2.7,2.67
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,2.7,3.06
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,2.7,3.05
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,2.7,3.44
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2.7,2.55
CC[N+](CC)(CC)CC,10.7,3.83
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1,10.7,3.91
CCC[N+](CCC)(CCC)CCC,10.7,3.66
CCCN(CCC)CCC,10.7,1.51
c1ccncc1,10.7,0.66
C1CCNC1,10.7,2.56
CCNCC,10.7,2.19
COc1cccc(c1)N(C)C,10.7,1.57
Nc1ccccn1,10.7,1.86
CN(C)c1ccc(cc1)N(C)C,10.7,3.02
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,10.7,3.7
N[C@@H](CCC(N)=O)C(O)=O,10.7,1.76
CC(N)C(=O)O,10.7,1.31
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,10.7,3.53
c1cnc2c(c1)ccc3cccnc23,10.7,3.32
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1,10.7,3.75
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1,10.7,4.16
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1,10.7,4.23
COc1ccncc1,10.7,1.85
OC(=O)c1ccccc1C(O)=O,10.7,0.8
Nc1ccc(O)cc1,10.7,-0.28
[nH]1ncc2ccccc12,10.7,1.8
CC(=O)Nc1sc(cn1)[N+]([O-])=O,10.7,0.41
NC[P](O)(O)=O,10.7,-1.49
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,10.7,0.07
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,10.7,-0.17
COc1ccc(C=O)cc1,10.7,1.14
Oc1ccc(C=O)cc1,10.7,1.39
OC(=O)C=Cc1ccccc1,10.7,-0.88
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,10.7,3.26
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,10.7,1.78
CC1=NN=C(c2ccccc2)C(=O)N1N,10.7,2.02
CC(C)c1ccc(NC(=O)N(C)C)cc1,10.7,3.14
CCc1cccc(CC)c1N(COC)C(=O)CCl,10.7,1.96
COc1cc(ccc1O)C(O)CN,10.7,1.35
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,10.7,2.95
CC[N+](CC)(CC)CC,6.77,3.83
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1,6.77,4.5
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1,6.77,4.16
CCC[N+](CCC)(CCC)CCC,6.77,3.39
CCCN(CCC)CCC,6.77,2.07
c1ccncc1,6.77,1.23
C1CCNC1,6.77,2.43
CCNCC,6.77,2.45
COc1cccc(c1)N(C)C,6.77,1.96
Nc1ccccn1,6.77,1.17
CN(C)c1ccc(cc1)N(C)C,6.77,2.15
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,6.77,3.88
N[C@@H](CCC(N)=O)C(O)=O,6.77,1.32
CC(N)C(=O)O,6.77,1
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,6.77,3.26
c1cnc2c(c1)ccc3cccnc23,6.77,2.82
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1,6.77,3.54
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1,6.77,3.84
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1,6.77,3.95
COc1cccc(O)c1O,6.77,0.27
COc1ccncc1,6.77,1.57
OC(=O)c1ccccc1C(O)=O,6.77,1.09
Nc1ccc(O)cc1,6.77,1.32
[nH]1ncc2ccccc12,6.77,1.42
CC(=O)Nc1sc(cn1)[N+]([O-])=O,6.77,-0.08
NC[P](O)(O)=O,6.77,0.32
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,6.77,1.79
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,6.77,2.74
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,6.77,0.16
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,6.77,2.44
COc1ccc(C=O)cc1,6.77,0.99
Oc1ccc(C=O)cc1,6.77,0.85
OC(=O)C=Cc1ccccc1,6.77,0.12
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,6.77,3.28
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,6.77,2.44
CC1=NN=C(c2ccccc2)C(=O)N1N,6.77,2.06
CC(C)c1ccc(NC(=O)N(C)C)cc1,6.77,3.2
CCc1cccc(CC)c1N(COC)C(=O)CCl,6.77,2.31
COc1cc(ccc1O)C(O)CN,6.77,1.13
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,6.77,2.3
CC[N+](CC)(CC)CC,6.8,3.83
Clc1ccccc1N=P(N=P(N1CCCC1)(N1CCCC1)N1CCCC1)(N1CCCC1)N1CCCC1,6.8,4.34
FC(F)(F)c1ccc(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)cc1,6.8,4.01
CCC[N+](CCC)(CCC)CCC,6.8,3.74
CCCN(CCC)CCC,6.8,3.56
c1ccncc1,6.8,1.26
C1CCNC1,6.8,2.4
CCNCC,6.8,2.42
COc1cccc(c1)N(C)C,6.8,1.78
Nc1ccccn1,6.8,1.91
CN(C)c1ccc(cc1)N(C)C,6.8,2.49
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,6.8,4.07
N[C@@H](CCC(N)=O)C(O)=O,6.8,1.16
CC(N)C(=O)O,6.8,0.84
NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,6.8,3.44
c1cnc2c(c1)ccc3cccnc23,6.8,3.15
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1,6.8,3.74
CN(C)c1ccc(N=Nc2ccc(N=P(c3ccccc3)(c3ccccc3)N3CCCC3)cc2)cc1,6.8,3.34
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1,6.8,3.86
COc1cccc(O)c1O,6.8,0.08
COc1ccncc1,6.8,1.55
OC(=O)c1ccccc1C(O)=O,6.8,1.2
Nc1ccc(O)cc1,6.8,0.94
[nH]1ncc2ccccc12,6.8,1.01
CC(=O)Nc1sc(cn1)[N+]([O-])=O,6.8,0.63
NC[P](O)(O)=O,6.8,-0.32
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,6.8,2.6
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,6.8,3.4
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,6.8,0.3
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,6.8,2.57
COc1ccc(C=O)cc1,6.8,0.88
